AbsTime(h),Date,Hour,Solar_W_m2,TestGroup_0,TestGroup_1
0.54,2024/1/1,0.54,0.00,-127.76,-127.76
0.54,2024/1/1,0.54,0.00,-127.78,-127.78
0.54,2024/1/1,0.54,0.00,-127.81,-127.81
0.54,2024/1/1,0.54,0.00,-127.83,-127.83
0.54,2024/1/1,0.54,0.00,-127.86,-127.86
0.54,2024/1/1,0.54,0.00,-127.88,-127.88
0.54,2024/1/1,0.54,0.00,-127.91,-127.91
0.54,2024/1/1,0.54,0.00,-127.93,-127.93
0.54,2024/1/1,0.54,0.00,-127.96,-127.96
0.54,2024/1/1,0.54,0.00,-127.99,-127.99
0.54,2024/1/1,0.54,0.00,-128.01,-128.01
0.54,2024/1/1,0.54,0.00,-128.04,-128.04
0.54,2024/1/1,0.54,0.00,-128.06,-128.06
0.54,2024/1/1,0.54,0.00,-128.09,-128.09
0.54,2024/1/1,0.54,0.00,-128.11,-128.11
0.54,2024/1/1,0.54,0.00,-128.14,-128.14
0.54,2024/1/1,0.54,0.00,-128.16,-128.16
0.54,2024/1/1,0.54,0.00,-128.18,-128.18
0.55,2024/1/1,0.55,0.00,-128.21,-128.21
0.55,2024/1/1,0.55,0.00,-128.23,-128.23
0.55,2024/1/1,0.55,0.00,-128.26,-128.26
0.55,2024/1/1,0.55,0.00,-128.28,-128.28
0.55,2024/1/1,0.55,0.00,-128.31,-128.31
0.55,2024/1/1,0.55,0.00,-128.33,-128.33
0.55,2024/1/1,0.55,0.00,-128.36,-128.36
0.55,2024/1/1,0.55,0.00,-128.38,-128.38
0.55,2024/1/1,0.55,0.00,-128.41,-128.41
0.55,2024/1/1,0.55,0.00,-128.43,-128.43
0.55,2024/1/1,0.55,0.00,-128.46,-128.46
0.55,2024/1/1,0.55,0.00,-128.48,-128.48
0.55,2024/1/1,0.55,0.00,-128.51,-128.51
0.55,2024/1/1,0.55,0.00,-128.53,-128.53
0.55,2024/1/1,0.55,0.00,-128.56,-128.56
0.55,2024/1/1,0.55,0.00,-128.58,-128.58
0.55,2024/1/1,0.55,0.00,-128.61,-128.61
0.55,2024/1/1,0.55,0.00,-128.63,-128.63
0.55,2024/1/1,0.55,0.00,-128.66,-128.66
0.55,2024/1/1,0.55,0.00,-128.68,-128.68
0.55,2024/1/1,0.55,0.00,-128.70,-128.70
0.55,2024/1/1,0.55,0.00,-128.73,-128.73
0.55,2024/1/1,0.55,0.00,-128.75,-128.75
0.55,2024/1/1,0.55,0.00,-128.78,-128.78
0.55,2024/1/1,0.55,0.00,-128.80,-128.80
0.55,2024/1/1,0.55,0.00,-128.83,-128.83
0.55,2024/1/1,0.55,0.00,-128.85,-128.85
0.55,2024/1/1,0.55,0.00,-128.88,-128.88
0.55,2024/1/1,0.55,0.00,-128.90,-128.90
0.55,2024/1/1,0.55,0.00,-128.92,-128.92
0.55,2024/1/1,0.55,0.00,-128.95,-128.95
0.55,2024/1/1,0.55,0.00,-128.97,-128.97
0.55,2024/1/1,0.55,0.00,-129.00,-129.00
0.55,2024/1/1,0.55,0.00,-129.02,-129.02
0.55,2024/1/1,0.55,0.00,-129.05,-129.05
0.55,2024/1/1,0.55,0.00,-129.07,-129.07
0.56,2024/1/1,0.56,0.00,-129.09,-129.09
0.56,2024/1/1,0.56,0.00,-129.12,-129.12
0.56,2024/1/1,0.56,0.00,-129.14,-129.14
0.56,2024/1/1,0.56,0.00,-129.17,-129.17
0.56,2024/1/1,0.56,0.00,-129.19,-129.19
0.56,2024/1/1,0.56,0.00,-129.22,-129.22
0.56,2024/1/1,0.56,0.00,-129.24,-129.24
0.56,2024/1/1,0.56,0.00,-129.26,-129.26
0.56,2024/1/1,0.56,0.00,-129.29,-129.29
0.56,2024/1/1,0.56,0.00,-129.31,-129.31
0.56,2024/1/1,0.56,0.00,-129.34,-129.34
0.56,2024/1/1,0.56,0.00,-129.36,-129.36
0.56,2024/1/1,0.56,0.00,-129.39,-129.39
0.56,2024/1/1,0.56,0.00,-129.41,-129.41
0.56,2024/1/1,0.56,0.00,-129.43,-129.43
0.56,2024/1/1,0.56,0.00,-129.46,-129.46
0.56,2024/1/1,0.56,0.00,-129.48,-129.48
0.56,2024/1/1,0.56,0.00,-129.51,-129.51
0.56,2024/1/1,0.56,0.00,-129.53,-129.53
0.56,2024/1/1,0.56,0.00,-129.55,-129.55
0.56,2024/1/1,0.56,0.00,-129.58,-129.58
0.56,2024/1/1,0.56,0.00,-129.60,-129.60
0.56,2024/1/1,0.56,0.00,-129.63,-129.63
0.56,2024/1/1,0.56,0.00,-129.65,-129.65
0.56,2024/1/1,0.56,0.00,-129.67,-129.67
0.56,2024/1/1,0.56,0.00,-129.70,-129.70
0.56,2024/1/1,0.56,0.00,-129.72,-129.72
0.56,2024/1/1,0.56,0.00,-129.74,-129.74
0.56,2024/1/1,0.56,0.00,-129.77,-129.77
0.56,2024/1/1,0.56,0.00,-129.79,-129.79
0.56,2024/1/1,0.56,0.00,-129.82,-129.82
0.56,2024/1/1,0.56,0.00,-129.84,-129.84
0.56,2024/1/1,0.56,0.00,-129.86,-129.86
0.56,2024/1/1,0.56,0.00,-129.89,-129.89
0.56,2024/1/1,0.56,0.00,-129.91,-129.91
0.56,2024/1/1,0.56,0.00,-129.94,-129.94
0.57,2024/1/1,0.57,0.00,-129.96,-129.96
0.57,2024/1/1,0.57,0.00,-129.98,-129.98
0.57,2024/1/1,0.57,0.00,-130.01,-130.01
0.57,2024/1/1,0.57,0.00,-130.03,-130.03
0.57,2024/1/1,0.57,0.00,-130.05,-130.05
0.57,2024/1/1,0.57,0.00,-130.08,-130.08
0.57,2024/1/1,0.57,0.00,-130.10,-130.10
0.57,2024/1/1,0.57,0.00,-130.12,-130.12
0.57,2024/1/1,0.57,0.00,-130.15,-130.15
0.57,2024/1/1,0.57,0.00,-130.17,-130.17
0.57,2024/1/1,0.57,0.00,-130.20,-130.20
0.57,2024/1/1,0.57,0.00,-130.22,-130.22
0.57,2024/1/1,0.57,0.00,-130.24,-130.24
0.57,2024/1/1,0.57,0.00,-130.27,-130.27
0.57,2024/1/1,0.57,0.00,-130.29,-130.29
0.57,2024/1/1,0.57,0.00,-130.31,-130.31
0.57,2024/1/1,0.57,0.00,-130.34,-130.34
0.57,2024/1/1,0.57,0.00,-130.36,-130.36
0.57,2024/1/1,0.57,0.00,-130.38,-130.38
0.57,2024/1/1,0.57,0.00,-130.41,-130.41
0.57,2024/1/1,0.57,0.00,-130.43,-130.43
0.57,2024/1/1,0.57,0.00,-130.45,-130.45
0.57,2024/1/1,0.57,0.00,-130.48,-130.48
0.57,2024/1/1,0.57,0.00,-130.50,-130.50
0.57,2024/1/1,0.57,0.00,-130.52,-130.52
0.57,2024/1/1,0.57,0.00,-130.55,-130.55
0.57,2024/1/1,0.57,0.00,-130.57,-130.57
0.57,2024/1/1,0.57,0.00,-130.59,-130.59
0.57,2024/1/1,0.57,0.00,-130.62,-130.62
0.57,2024/1/1,0.57,0.00,-130.64,-130.64
0.57,2024/1/1,0.57,0.00,-130.66,-130.66
0.57,2024/1/1,0.57,0.00,-130.69,-130.69
0.57,2024/1/1,0.57,0.00,-130.71,-130.71
0.57,2024/1/1,0.57,0.00,-130.73,-130.73
0.57,2024/1/1,0.57,0.00,-130.76,-130.76
0.57,2024/1/1,0.57,0.00,-130.78,-130.78
0.58,2024/1/1,0.58,0.00,-130.80,-130.80
0.58,2024/1/1,0.58,0.00,-130.83,-130.83
0.58,2024/1/1,0.58,0.00,-130.85,-130.85
0.58,2024/1/1,0.58,0.00,-130.87,-130.87
0.58,2024/1/1,0.58,0.00,-130.89,-130.89
0.58,2024/1/1,0.58,0.00,-130.92,-130.92
0.58,2024/1/1,0.58,0.00,-130.94,-130.94
0.58,2024/1/1,0.58,0.00,-130.96,-130.96
0.58,2024/1/1,0.58,0.00,-130.99,-130.99
0.58,2024/1/1,0.58,0.00,-131.01,-131.01
0.58,2024/1/1,0.58,0.00,-131.03,-131.03
0.58,2024/1/1,0.58,0.00,-131.06,-131.06
0.58,2024/1/1,0.58,0.00,-131.08,-131.08
0.58,2024/1/1,0.58,0.00,-131.10,-131.10
0.58,2024/1/1,0.58,0.00,-131.13,-131.13
0.58,2024/1/1,0.58,0.00,-131.15,-131.15
0.58,2024/1/1,0.58,0.00,-131.17,-131.17
0.58,2024/1/1,0.58,0.00,-131.19,-131.19
0.58,2024/1/1,0.58,0.00,-131.22,-131.22
0.58,2024/1/1,0.58,0.00,-131.24,-131.24
0.58,2024/1/1,0.58,0.00,-131.26,-131.26
0.58,2024/1/1,0.58,0.00,-131.29,-131.29
0.58,2024/1/1,0.58,0.00,-131.31,-131.31
0.58,2024/1/1,0.58,0.00,-131.33,-131.33
0.58,2024/1/1,0.58,0.00,-131.35,-131.35
0.58,2024/1/1,0.58,0.00,-131.38,-131.38
0.58,2024/1/1,0.58,0.00,-131.40,-131.40
0.58,2024/1/1,0.58,0.00,-131.42,-131.42
0.58,2024/1/1,0.58,0.00,-131.45,-131.44
0.58,2024/1/1,0.58,0.00,-131.47,-131.47
0.58,2024/1/1,0.58,0.00,-131.49,-131.49
0.58,2024/1/1,0.58,0.00,-131.51,-131.51
0.58,2024/1/1,0.58,0.00,-131.54,-131.54
0.58,2024/1/1,0.58,0.00,-131.56,-131.56
0.58,2024/1/1,0.58,0.00,-131.58,-131.58
0.58,2024/1/1,0.58,0.00,-131.60,-131.60
0.59,2024/1/1,0.59,0.00,-131.63,-131.63
0.59,2024/1/1,0.59,0.00,-131.65,-131.65
0.59,2024/1/1,0.59,0.00,-131.67,-131.67
0.59,2024/1/1,0.59,0.00,-131.69,-131.69
0.59,2024/1/1,0.59,0.00,-131.72,-131.72
0.59,2024/1/1,0.59,0.00,-131.74,-131.74
0.59,2024/1/1,0.59,0.00,-131.76,-131.76
0.59,2024/1/1,0.59,0.00,-131.78,-131.78
0.59,2024/1/1,0.59,0.00,-131.81,-131.81
0.59,2024/1/1,0.59,0.00,-131.83,-131.83
0.59,2024/1/1,0.59,0.00,-131.85,-131.85
0.59,2024/1/1,0.59,0.00,-131.87,-131.87
0.59,2024/1/1,0.59,0.00,-131.90,-131.90
0.59,2024/1/1,0.59,0.00,-131.92,-131.92
0.59,2024/1/1,0.59,0.00,-131.94,-131.94
0.59,2024/1/1,0.59,0.00,-131.96,-131.96
0.59,2024/1/1,0.59,0.00,-131.99,-131.99
0.59,2024/1/1,0.59,0.00,-132.01,-132.01
0.59,2024/1/1,0.59,0.00,-132.03,-132.03
0.59,2024/1/1,0.59,0.00,-132.05,-132.05
0.59,2024/1/1,0.59,0.00,-132.08,-132.08
0.59,2024/1/1,0.59,0.00,-132.10,-132.10
0.59,2024/1/1,0.59,0.00,-132.12,-132.12
0.59,2024/1/1,0.59,0.00,-132.14,-132.14
0.59,2024/1/1,0.59,0.00,-132.17,-132.17
0.59,2024/1/1,0.59,0.00,-132.19,-132.19
0.59,2024/1/1,0.59,0.00,-132.21,-132.21
0.59,2024/1/1,0.59,0.00,-132.23,-132.23
0.59,2024/1/1,0.59,0.00,-132.25,-132.25
0.59,2024/1/1,0.59,0.00,-132.28,-132.28
0.59,2024/1/1,0.59,0.00,-132.30,-132.30
0.59,2024/1/1,0.59,0.00,-132.32,-132.32
0.59,2024/1/1,0.59,0.00,-132.34,-132.34
0.59,2024/1/1,0.59,0.00,-132.37,-132.37
0.59,2024/1/1,0.59,0.00,-132.39,-132.39
0.59,2024/1/1,0.59,0.00,-132.41,-132.41
0.60,2024/1/1,0.60,0.00,-132.43,-132.43
0.60,2024/1/1,0.60,0.00,-132.45,-132.45
0.60,2024/1/1,0.60,0.00,-132.48,-132.48
0.60,2024/1/1,0.60,0.00,-132.50,-132.50
0.60,2024/1/1,0.60,0.00,-132.52,-132.52
0.60,2024/1/1,0.60,0.00,-132.54,-132.54
0.60,2024/1/1,0.60,0.00,-132.56,-132.56
0.60,2024/1/1,0.60,0.00,-132.59,-132.59
0.60,2024/1/1,0.60,0.00,-132.61,-132.61
0.60,2024/1/1,0.60,0.00,-132.63,-132.63
0.60,2024/1/1,0.60,0.00,-132.65,-132.65
0.60,2024/1/1,0.60,0.00,-132.67,-132.67
0.60,2024/1/1,0.60,0.00,-132.70,-132.70
0.60,2024/1/1,0.60,0.00,-132.72,-132.72
0.60,2024/1/1,0.60,0.00,-132.74,-132.74
0.60,2024/1/1,0.60,0.00,-132.76,-132.76
0.60,2024/1/1,0.60,0.00,-132.78,-132.78
0.60,2024/1/1,0.60,0.00,-132.81,-132.81
0.60,2024/1/1,0.60,0.00,-132.83,-132.83
0.60,2024/1/1,0.60,0.00,-132.85,-132.85
0.60,2024/1/1,0.60,0.00,-132.87,-132.87
0.60,2024/1/1,0.60,0.00,-132.89,-132.89
0.60,2024/1/1,0.60,0.00,-132.92,-132.92
0.60,2024/1/1,0.60,0.00,-132.94,-132.94
0.60,2024/1/1,0.60,0.00,-132.96,-132.96
0.60,2024/1/1,0.60,0.00,-132.98,-132.98
0.60,2024/1/1,0.60,0.00,-133.00,-133.00
0.60,2024/1/1,0.60,0.00,-133.02,-133.02
0.60,2024/1/1,0.60,0.00,-133.05,-133.05
0.60,2024/1/1,0.60,0.00,-133.07,-133.07
0.60,2024/1/1,0.60,0.00,-133.09,-133.09
0.60,2024/1/1,0.60,0.00,-133.11,-133.11
0.60,2024/1/1,0.60,0.00,-133.13,-133.13
0.60,2024/1/1,0.60,0.00,-133.15,-133.15
0.60,2024/1/1,0.60,0.00,-133.18,-133.18
0.61,2024/1/1,0.61,0.00,-133.20,-133.20
0.61,2024/1/1,0.61,0.00,-133.22,-133.22
0.61,2024/1/1,0.61,0.00,-133.24,-133.24
0.61,2024/1/1,0.61,0.00,-133.26,-133.26
0.61,2024/1/1,0.61,0.00,-133.28,-133.28
0.61,2024/1/1,0.61,0.00,-133.31,-133.31
0.61,2024/1/1,0.61,0.00,-133.33,-133.33
0.61,2024/1/1,0.61,0.00,-133.35,-133.35
0.61,2024/1/1,0.61,0.00,-133.37,-133.37
0.61,2024/1/1,0.61,0.00,-133.39,-133.39
0.61,2024/1/1,0.61,0.00,-133.41,-133.41
0.61,2024/1/1,0.61,0.00,-133.43,-133.43
0.61,2024/1/1,0.61,0.00,-133.46,-133.46
0.61,2024/1/1,0.61,0.00,-133.48,-133.48
0.61,2024/1/1,0.61,0.00,-133.50,-133.50
0.61,2024/1/1,0.61,0.00,-133.52,-133.52
0.61,2024/1/1,0.61,0.00,-133.54,-133.54
0.61,2024/1/1,0.61,0.00,-133.56,-133.56
0.61,2024/1/1,0.61,0.00,-133.59,-133.59
0.61,2024/1/1,0.61,0.00,-133.61,-133.61
0.61,2024/1/1,0.61,0.00,-133.63,-133.63
0.61,2024/1/1,0.61,0.00,-133.65,-133.65
0.61,2024/1/1,0.61,0.00,-133.67,-133.67
0.61,2024/1/1,0.61,0.00,-133.69,-133.69
0.61,2024/1/1,0.61,0.00,-133.71,-133.71
0.61,2024/1/1,0.61,0.00,-133.73,-133.73
0.61,2024/1/1,0.61,0.00,-133.76,-133.76
0.61,2024/1/1,0.61,0.00,-133.78,-133.78
0.61,2024/1/1,0.61,0.00,-133.80,-133.80
0.61,2024/1/1,0.61,0.00,-133.82,-133.82
0.61,2024/1/1,0.61,0.00,-133.84,-133.84
0.61,2024/1/1,0.61,0.00,-133.86,-133.86
0.61,2024/1/1,0.61,0.00,-133.88,-133.88
0.61,2024/1/1,0.61,0.00,-133.90,-133.90
0.61,2024/1/1,0.61,0.00,-133.93,-133.93
0.61,2024/1/1,0.61,0.00,-133.95,-133.95
0.62,2024/1/1,0.62,0.00,-133.97,-133.97
0.62,2024/1/1,0.62,0.00,-133.99,-133.99
0.62,2024/1/1,0.62,0.00,-134.01,-134.01
0.62,2024/1/1,0.62,0.00,-134.03,-134.03
0.62,2024/1/1,0.62,0.00,-134.05,-134.05
0.62,2024/1/1,0.62,0.00,-134.07,-134.07
0.62,2024/1/1,0.62,0.00,-134.10,-134.10
0.62,2024/1/1,0.62,0.00,-134.12,-134.12
0.62,2024/1/1,0.62,0.00,-134.14,-134.14
0.62,2024/1/1,0.62,0.00,-134.16,-134.16
0.62,2024/1/1,0.62,0.00,-134.18,-134.18
0.62,2024/1/1,0.62,0.00,-134.20,-134.20
0.62,2024/1/1,0.62,0.00,-134.22,-134.22
0.62,2024/1/1,0.62,0.00,-134.24,-134.24
0.62,2024/1/1,0.62,0.00,-134.26,-134.26
0.62,2024/1/1,0.62,0.00,-134.28,-134.28
0.62,2024/1/1,0.62,0.00,-134.31,-134.31
0.62,2024/1/1,0.62,0.00,-134.33,-134.33
0.62,2024/1/1,0.62,0.00,-134.35,-134.35
0.62,2024/1/1,0.62,0.00,-134.37,-134.37
0.62,2024/1/1,0.62,0.00,-134.39,-134.39
0.62,2024/1/1,0.62,0.00,-134.41,-134.41
0.62,2024/1/1,0.62,0.00,-134.43,-134.43
0.62,2024/1/1,0.62,0.00,-134.45,-134.45
0.62,2024/1/1,0.62,0.00,-134.47,-134.47
0.62,2024/1/1,0.62,0.00,-134.49,-134.49
0.62,2024/1/1,0.62,0.00,-134.51,-134.51
0.62,2024/1/1,0.62,0.00,-134.54,-134.54
0.62,2024/1/1,0.62,0.00,-134.56,-134.56
0.62,2024/1/1,0.62,0.00,-134.58,-134.58
0.62,2024/1/1,0.62,0.00,-134.60,-134.60
0.62,2024/1/1,0.62,0.00,-134.62,-134.62
0.62,2024/1/1,0.62,0.00,-134.64,-134.64
0.62,2024/1/1,0.62,0.00,-134.66,-134.66
0.62,2024/1/1,0.62,0.00,-134.68,-134.68
0.62,2024/1/1,0.62,0.00,-134.70,-134.70
0.63,2024/1/1,0.63,0.00,-134.72,-134.72
0.63,2024/1/1,0.63,0.00,-134.74,-134.74
0.63,2024/1/1,0.63,0.00,-134.76,-134.76
0.63,2024/1/1,0.63,0.00,-134.78,-134.78
0.63,2024/1/1,0.63,0.00,-134.81,-134.81
0.63,2024/1/1,0.63,0.00,-134.83,-134.83
0.63,2024/1/1,0.63,0.00,-134.85,-134.85
0.63,2024/1/1,0.63,0.00,-134.87,-134.87
0.63,2024/1/1,0.63,0.00,-134.89,-134.89
0.63,2024/1/1,0.63,0.00,-134.91,-134.91
0.63,2024/1/1,0.63,0.00,-134.93,-134.93
0.63,2024/1/1,0.63,0.00,-134.95,-134.95
0.63,2024/1/1,0.63,0.00,-134.97,-134.97
0.63,2024/1/1,0.63,0.00,-134.99,-134.99
0.63,2024/1/1,0.63,0.00,-135.01,-135.01
0.63,2024/1/1,0.63,0.00,-135.03,-135.03
0.63,2024/1/1,0.63,0.00,-135.05,-135.05
0.63,2024/1/1,0.63,0.00,-135.07,-135.07
0.63,2024/1/1,0.63,0.00,-135.09,-135.09
0.63,2024/1/1,0.63,0.00,-135.11,-135.11
0.63,2024/1/1,0.63,0.00,-135.13,-135.13
0.63,2024/1/1,0.63,0.00,-135.15,-135.15
0.63,2024/1/1,0.63,0.00,-135.18,-135.18
0.63,2024/1/1,0.63,0.00,-135.20,-135.20
0.63,2024/1/1,0.63,0.00,-135.22,-135.22
0.63,2024/1/1,0.63,0.00,-135.24,-135.24
0.63,2024/1/1,0.63,0.00,-135.26,-135.26
0.63,2024/1/1,0.63,0.00,-135.28,-135.28
0.63,2024/1/1,0.63,0.00,-135.30,-135.30
0.63,2024/1/1,0.63,0.00,-135.32,-135.32
0.63,2024/1/1,0.63,0.00,-135.34,-135.34
0.63,2024/1/1,0.63,0.00,-135.36,-135.36
0.63,2024/1/1,0.63,0.00,-135.38,-135.38
0.63,2024/1/1,0.63,0.00,-135.40,-135.40
0.63,2024/1/1,0.63,0.00,-135.42,-135.42
0.63,2024/1/1,0.63,0.00,-135.44,-135.44
0.64,2024/1/1,0.64,0.00,-135.46,-135.46
0.64,2024/1/1,0.64,0.00,-135.48,-135.48
0.64,2024/1/1,0.64,0.00,-135.50,-135.50
0.64,2024/1/1,0.64,0.00,-135.52,-135.52
0.64,2024/1/1,0.64,0.00,-135.54,-135.54
0.64,2024/1/1,0.64,0.00,-135.56,-135.56
0.64,2024/1/1,0.64,0.00,-135.58,-135.58
0.64,2024/1/1,0.64,0.00,-135.60,-135.60
0.64,2024/1/1,0.64,0.00,-135.62,-135.62
0.64,2024/1/1,0.64,0.00,-135.64,-135.64
0.64,2024/1/1,0.64,0.00,-135.66,-135.66
0.64,2024/1/1,0.64,0.00,-135.68,-135.68
0.64,2024/1/1,0.64,0.00,-135.70,-135.70
0.64,2024/1/1,0.64,0.00,-135.72,-135.72
0.64,2024/1/1,0.64,0.00,-135.74,-135.74
0.64,2024/1/1,0.64,0.00,-135.76,-135.76
0.64,2024/1/1,0.64,0.00,-135.78,-135.78
0.64,2024/1/1,0.64,0.00,-135.80,-135.80
0.64,2024/1/1,0.64,0.00,-135.82,-135.82
0.64,2024/1/1,0.64,0.00,-135.84,-135.84
0.64,2024/1/1,0.64,0.00,-135.86,-135.86
0.64,2024/1/1,0.64,0.00,-135.88,-135.88
0.64,2024/1/1,0.64,0.00,-135.90,-135.90
0.64,2024/1/1,0.64,0.00,-135.92,-135.92
0.64,2024/1/1,0.64,0.00,-135.94,-135.94
0.64,2024/1/1,0.64,0.00,-135.96,-135.96
0.64,2024/1/1,0.64,0.00,-135.98,-135.98
0.64,2024/1/1,0.64,0.00,-136.00,-136.00
0.64,2024/1/1,0.64,0.00,-136.02,-136.02
0.64,2024/1/1,0.64,0.00,-136.04,-136.04
0.64,2024/1/1,0.64,0.00,-136.06,-136.06
0.64,2024/1/1,0.64,0.00,-136.08,-136.08
0.64,2024/1/1,0.64,0.00,-136.10,-136.10
0.64,2024/1/1,0.64,0.00,-136.12,-136.12
0.64,2024/1/1,0.64,0.00,-136.14,-136.14
0.64,2024/1/1,0.64,0.00,-136.16,-136.16
0.65,2024/1/1,0.65,0.00,-136.18,-136.18
0.65,2024/1/1,0.65,0.00,-136.20,-136.20
0.65,2024/1/1,0.65,0.00,-136.22,-136.22
0.65,2024/1/1,0.65,0.00,-136.24,-136.24
0.65,2024/1/1,0.65,0.00,-136.26,-136.26
0.65,2024/1/1,0.65,0.00,-136.28,-136.28
0.65,2024/1/1,0.65,0.00,-136.30,-136.30
0.65,2024/1/1,0.65,0.00,-136.32,-136.32
0.65,2024/1/1,0.65,0.00,-136.34,-136.34
0.65,2024/1/1,0.65,0.00,-136.36,-136.36
0.65,2024/1/1,0.65,0.00,-136.38,-136.38
0.65,2024/1/1,0.65,0.00,-136.40,-136.40
0.65,2024/1/1,0.65,0.00,-136.42,-136.42
0.65,2024/1/1,0.65,0.00,-136.44,-136.44
0.65,2024/1/1,0.65,0.00,-136.46,-136.46
0.65,2024/1/1,0.65,0.00,-136.48,-136.48
0.65,2024/1/1,0.65,0.00,-136.50,-136.50
0.65,2024/1/1,0.65,0.00,-136.52,-136.52
0.65,2024/1/1,0.65,0.00,-136.54,-136.54
0.65,2024/1/1,0.65,0.00,-136.56,-136.56
0.65,2024/1/1,0.65,0.00,-136.58,-136.58
0.65,2024/1/1,0.65,0.00,-136.60,-136.60
0.65,2024/1/1,0.65,0.00,-136.62,-136.62
0.65,2024/1/1,0.65,0.00,-136.64,-136.64
0.65,2024/1/1,0.65,0.00,-136.66,-136.66
0.65,2024/1/1,0.65,0.00,-136.68,-136.68
0.65,2024/1/1,0.65,0.00,-136.70,-136.70
0.65,2024/1/1,0.65,0.00,-136.71,-136.71
0.65,2024/1/1,0.65,0.00,-136.73,-136.73
0.65,2024/1/1,0.65,0.00,-136.75,-136.75
0.65,2024/1/1,0.65,0.00,-136.77,-136.77
0.65,2024/1/1,0.65,0.00,-136.79,-136.79
0.65,2024/1/1,0.65,0.00,-136.81,-136.81
0.65,2024/1/1,0.65,0.00,-136.83,-136.83
0.65,2024/1/1,0.65,0.00,-136.85,-136.85
0.65,2024/1/1,0.65,0.00,-136.87,-136.87
0.66,2024/1/1,0.66,0.00,-136.89,-136.89
0.66,2024/1/1,0.66,0.00,-136.91,-136.91
0.66,2024/1/1,0.66,0.00,-136.93,-136.93
0.66,2024/1/1,0.66,0.00,-136.95,-136.95
0.66,2024/1/1,0.66,0.00,-136.97,-136.97
0.66,2024/1/1,0.66,0.00,-136.99,-136.99
0.66,2024/1/1,0.66,0.00,-137.01,-137.01
0.66,2024/1/1,0.66,0.00,-137.03,-137.03
0.66,2024/1/1,0.66,0.00,-137.05,-137.05
0.66,2024/1/1,0.66,0.00,-137.06,-137.06
0.66,2024/1/1,0.66,0.00,-137.08,-137.08
0.66,2024/1/1,0.66,0.00,-137.10,-137.10
0.66,2024/1/1,0.66,0.00,-137.12,-137.12
0.66,2024/1/1,0.66,0.00,-137.14,-137.14
0.66,2024/1/1,0.66,0.00,-137.16,-137.16
0.66,2024/1/1,0.66,0.00,-137.18,-137.18
0.66,2024/1/1,0.66,0.00,-137.20,-137.20
0.66,2024/1/1,0.66,0.00,-137.22,-137.22
0.66,2024/1/1,0.66,0.00,-137.24,-137.24
0.66,2024/1/1,0.66,0.00,-137.26,-137.26
0.66,2024/1/1,0.66,0.00,-137.28,-137.28
0.66,2024/1/1,0.66,0.00,-137.30,-137.30
0.66,2024/1/1,0.66,0.00,-137.32,-137.32
0.66,2024/1/1,0.66,0.00,-137.33,-137.33
0.66,2024/1/1,0.66,0.00,-137.35,-137.35
0.66,2024/1/1,0.66,0.00,-137.37,-137.37
0.66,2024/1/1,0.66,0.00,-137.39,-137.39
0.66,2024/1/1,0.66,0.00,-137.41,-137.41
0.66,2024/1/1,0.66,0.00,-137.43,-137.43
0.66,2024/1/1,0.66,0.00,-137.45,-137.45
0.66,2024/1/1,0.66,0.00,-137.47,-137.47
0.66,2024/1/1,0.66,0.00,-137.49,-137.49
0.66,2024/1/1,0.66,0.00,-137.51,-137.51
0.66,2024/1/1,0.66,0.00,-137.53,-137.53
0.66,2024/1/1,0.66,0.00,-137.55,-137.55
0.66,2024/1/1,0.66,0.00,-137.56,-137.56
0.67,2024/1/1,0.67,0.00,-137.58,-137.58
0.67,2024/1/1,0.67,0.00,-137.60,-137.60
0.67,2024/1/1,0.67,0.00,-137.62,-137.62
0.67,2024/1/1,0.67,0.00,-137.64,-137.64
0.67,2024/1/1,0.67,0.00,-137.66,-137.66
0.67,2024/1/1,0.67,0.00,-137.68,-137.68
0.67,2024/1/1,0.67,0.00,-137.70,-137.70
0.67,2024/1/1,0.67,0.00,-137.72,-137.72
0.67,2024/1/1,0.67,0.00,-137.74,-137.74
0.67,2024/1/1,0.67,0.00,-137.75,-137.75
0.67,2024/1/1,0.67,0.00,-137.77,-137.77
0.67,2024/1/1,0.67,0.00,-137.79,-137.79
0.67,2024/1/1,0.67,0.00,-137.81,-137.81
0.67,2024/1/1,0.67,0.00,-137.83,-137.83
0.67,2024/1/1,0.67,0.00,-137.85,-137.85
0.67,2024/1/1,0.67,0.00,-137.87,-137.87
0.67,2024/1/1,0.67,0.00,-137.89,-137.89
0.67,2024/1/1,0.67,0.00,-137.91,-137.91
0.67,2024/1/1,0.67,0.00,-137.92,-137.92
0.67,2024/1/1,0.67,0.00,-137.94,-137.94
0.67,2024/1/1,0.67,0.00,-137.96,-137.96
0.67,2024/1/1,0.67,0.00,-137.98,-137.98
0.67,2024/1/1,0.67,0.00,-138.00,-138.00
0.67,2024/1/1,0.67,0.00,-138.02,-138.02
0.67,2024/1/1,0.67,0.00,-138.04,-138.04
0.67,2024/1/1,0.67,0.00,-138.06,-138.06
0.67,2024/1/1,0.67,0.00,-138.08,-138.08
0.67,2024/1/1,0.67,0.00,-138.09,-138.09
0.67,2024/1/1,0.67,0.00,-138.11,-138.11
0.67,2024/1/1,0.67,0.00,-138.13,-138.13
0.67,2024/1/1,0.67,0.00,-138.15,-138.15
0.67,2024/1/1,0.67,0.00,-138.17,-138.17
